year_label,year,ceremony_number,award_id,award_label,name,film,winner,ethnic_background,milestone-note
1937(10th),1937,10,best_picture,Best Picture,,Lost Horizon,FALSE,,
1937(10th),1937,10,best_picture,Best Picture,,One Hundred Men and a Girl,FALSE,,
1937(10th),1937,10,best_picture,Best Picture,,Stage Door,FALSE,,
1937(10th),1937,10,best_picture,Best Picture,,A Star Is Born,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,You Can't Take It with You,TRUE,,
1938(11th),1938,11,best_picture,Best Picture,,The Adventures of Robin Hood,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,Alexander's Ragtime Band,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,Boys Town,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,The Citadel,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,Four Daughters,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,Grand Illusion,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,Jezebel,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,Pygmalion,FALSE,,
1938(11th),1938,11,best_picture,Best Picture,,Test Pilot,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,Gone with the Wind,TRUE,,
1939(12th),1939,12,best_picture,Best Picture,,Dark Victory,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,"Goodbye, Mr. Chips",FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,Love Affair,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,Mr. Smith Goes to Washington,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,Ninotchka,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,Of Mice and Men,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,Stagecoach,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,The Wizard of Oz,FALSE,,
1939(12th),1939,12,best_picture,Best Picture,,Wuthering Heights,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,Rebecca,TRUE,,
1940(13th),1940,13,best_picture,Best Picture,,"All This, and Heaven Too",FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,Foreign Correspondent,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,The Grapes of Wrath,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,The Great Dictator,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,Kitty Foyle,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,The Letter,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,The Long Voyage Home,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,Our Town,FALSE,,
1940(13th),1940,13,best_picture,Best Picture,,The Philadelphia Story,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,How Green Was My Valley,TRUE,,
1941(14th),1941,14,best_picture,Best Picture,,Blossoms in the Dust,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,Citizen Kane,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,Here Comes Mr. Jordan,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,Hold Back the Dawn,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,The Little Foxes,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,The Maltese Falcon,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,One Foot in Heaven,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,Sergeant York,FALSE,,
1941(14th),1941,14,best_picture,Best Picture,,Suspicion,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,Mrs. Miniver,TRUE,,
1942(15th),1942,15,best_picture,Best Picture,,49th Parallel,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,Kings Row,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,The Magnificent Ambersons,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,The Pied Piper,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,The Pride of the Yankees,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,Random Harvest,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,The Talk of the Town,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,Wake Island,FALSE,,
1942(15th),1942,15,best_picture,Best Picture,,Yankee Doodle Dandy,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,Casablanca,TRUE,,
1943(16th),1943,16,best_picture,Best Picture,,For Whom the Bell Tolls,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,Heaven Can Wait,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,The Human Comedy,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,In Which We Serve,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,Madame Curie,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,The More the Merrier,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,The Ox-Bow Incident,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,The Song of Bernadette,FALSE,,
1943(16th),1943,16,best_picture,Best Picture,,Watch on the Rhine,FALSE,,
1944(17th),1944,17,best_picture,Best Picture,,Going My Way,TRUE,,
1944(17th),1944,17,best_picture,Best Picture,,Double Indemnity,FALSE,,
1944(17th),1944,17,best_picture,Best Picture,,Gaslight,FALSE,,
1944(17th),1944,17,best_picture,Best Picture,,Since You Went Away,FALSE,,
1944(17th),1944,17,best_picture,Best Picture,,Wilson,FALSE,,
1945(18th),1945,18,best_picture,Best Picture,,The Lost Weekend,TRUE,,
1945(18th),1945,18,best_picture,Best Picture,,Anchors Aweigh,FALSE,,
1945(18th),1945,18,best_picture,Best Picture,,The Bells of St. Mary's,FALSE,,
1945(18th),1945,18,best_picture,Best Picture,,Mildred Pierce,FALSE,,
1945(18th),1945,18,best_picture,Best Picture,,Spellbound,FALSE,,
1946(19th),1946,19,best_picture,Best Picture,,The Best Years of Our Lives,TRUE,,
1946(19th),1946,19,best_picture,Best Picture,,Henry V,FALSE,,
1946(19th),1946,19,best_picture,Best Picture,,It's a Wonderful Life,FALSE,,
1946(19th),1946,19,best_picture,Best Picture,,The Razor's Edge,FALSE,,
1946(19th),1946,19,best_picture,Best Picture,,The Yearling,FALSE,,
1947(20th),1947,20,best_picture,Best Picture,,Gentleman's Agreement,TRUE,,
1947(20th),1947,20,best_picture,Best Picture,,The Bishop's Wife,FALSE,,
1947(20th),1947,20,best_picture,Best Picture,,Crossfire,FALSE,,
1947(20th),1947,20,best_picture,Best Picture,,Great Expectations,FALSE,,
1947(20th),1947,20,best_picture,Best Picture,,Miracle on 34th Street,FALSE,,
1948(21st),1948,21,best_picture,Best Picture,,Hamlet,TRUE,,
1948(21st),1948,21,best_picture,Best Picture,,Johnny Belinda,FALSE,,
1948(21st),1948,21,best_picture,Best Picture,,The Red Shoes,FALSE,,
1948(21st),1948,21,best_picture,Best Picture,,The Snake Pit,FALSE,,
1948(21st),1948,21,best_picture,Best Picture,,The Treasure of the Sierra Madre,FALSE,,
1949(22nd),1949,22,best_picture,Best Picture,,All the King's Men,TRUE,,
1949(22nd),1949,22,best_picture,Best Picture,,Battleground,FALSE,,
1949(22nd),1949,22,best_picture,Best Picture,,The Heiress,FALSE,,
1949(22nd),1949,22,best_picture,Best Picture,,A Letter to Three Wives,FALSE,,
1949(22nd),1949,22,best_picture,Best Picture,,Twelve O'Clock High,FALSE,,
1950(23rd),1950,23,best_picture,Best Picture,,All About Eve,TRUE,,
1950(23rd),1950,23,best_picture,Best Picture,,Born Yesterday,FALSE,,
1950(23rd),1950,23,best_picture,Best Picture,,Father of the Bride,FALSE,,
1950(23rd),1950,23,best_picture,Best Picture,,King Solomon's Mines,FALSE,,
1950(23rd),1950,23,best_picture,Best Picture,,Sunset Boulevard,FALSE,,
1951(24th),1951,24,best_picture,Best Picture,,An American in Paris,TRUE,,
1951(24th),1951,24,best_picture,Best Picture,,Decision Before Dawn,FALSE,,
1951(24th),1951,24,best_picture,Best Picture,,A Place in the Sun,FALSE,,
1951(24th),1951,24,best_picture,Best Picture,,Quo Vadis,FALSE,,
1951(24th),1951,24,best_picture,Best Picture,,A Streetcar Named Desire,FALSE,,
1952(25th),1952,25,best_picture,Best Picture,,The Greatest Show on Earth,TRUE,,
1952(25th),1952,25,best_picture,Best Picture,,High Noon,FALSE,,
1952(25th),1952,25,best_picture,Best Picture,,Ivanhoe,FALSE,,
1952(25th),1952,25,best_picture,Best Picture,,Moulin Rouge,FALSE,,
1952(25th),1952,25,best_picture,Best Picture,,The Quiet Man,FALSE,,
1953(26th),1953,26,best_picture,Best Picture,,From Here to Eternity,TRUE,,
1953(26th),1953,26,best_picture,Best Picture,,Julius Caesar,FALSE,,
1953(26th),1953,26,best_picture,Best Picture,,The Robe,FALSE,,
1953(26th),1953,26,best_picture,Best Picture,,Roman Holiday,FALSE,,
1953(26th),1953,26,best_picture,Best Picture,,Shane,FALSE,,
1954(27th),1954,27,best_picture,Best Picture,,On the Waterfront,TRUE,,
1954(27th),1954,27,best_picture,Best Picture,,The Caine Mutiny,FALSE,,
1954(27th),1954,27,best_picture,Best Picture,,The Country Girl,FALSE,,
1954(27th),1954,27,best_picture,Best Picture,,Seven Brides for Seven Brothers,FALSE,,
1954(27th),1954,27,best_picture,Best Picture,,Three Coins in the Fountain,FALSE,,
1955(28th),1955,28,best_picture,Best Picture,,Marty,TRUE,,
1955(28th),1955,28,best_picture,Best Picture,,Love Is a Many-Splendored Thing,FALSE,,
1955(28th),1955,28,best_picture,Best Picture,,Mister Roberts,FALSE,,
1955(28th),1955,28,best_picture,Best Picture,,Picnic,FALSE,,
1955(28th),1955,28,best_picture,Best Picture,,The Rose Tattoo,FALSE,,
1956(29th),1956,29,best_picture,Best Picture,,Around the World in 80 Days,TRUE,,
1956(29th),1956,29,best_picture,Best Picture,,Friendly Persuasion,FALSE,,
1956(29th),1956,29,best_picture,Best Picture,,Giant,FALSE,,
1956(29th),1956,29,best_picture,Best Picture,,The King and I,FALSE,,
1956(29th),1956,29,best_picture,Best Picture,,The Ten Commandments,FALSE,,
1957(30th),1957,30,best_picture,Best Picture,,The Bridge on the River Kwai,TRUE,,
1957(30th),1957,30,best_picture,Best Picture,,12 Angry Men,FALSE,,
1957(30th),1957,30,best_picture,Best Picture,,Peyton Place,FALSE,,
1957(30th),1957,30,best_picture,Best Picture,,Sayonara,FALSE,,
1957(30th),1957,30,best_picture,Best Picture,,Witness for the Prosecution,FALSE,,
1958(31st),1958,31,best_picture,Best Picture,,Gigi,TRUE,,
1958(31st),1958,31,best_picture,Best Picture,,Auntie Mame,FALSE,,
1958(31st),1958,31,best_picture,Best Picture,,Cat on a Hot Tin Roof,FALSE,,
1958(31st),1958,31,best_picture,Best Picture,,The Defiant Ones,FALSE,,
1958(31st),1958,31,best_picture,Best Picture,,Separate Tables,FALSE,,
1959(32nd),1959,32,best_picture,Best Picture,,Ben-Hur,TRUE,,
1959(32nd),1959,32,best_picture,Best Picture,,Anatomy of a Murder,FALSE,,
1959(32nd),1959,32,best_picture,Best Picture,,The Diary of Anne Frank,FALSE,,
1959(32nd),1959,32,best_picture,Best Picture,,The Nun's Story,FALSE,,
1959(32nd),1959,32,best_picture,Best Picture,,Room at the Top,FALSE,,
1960(33rd),1960,33,best_picture,Best Picture,,The Apartment,TRUE,,
1960(33rd),1960,33,best_picture,Best Picture,,The Alamo,FALSE,,
1960(33rd),1960,33,best_picture,Best Picture,,Elmer Gantry,FALSE,,
1960(33rd),1960,33,best_picture,Best Picture,,Sons and Lovers,FALSE,,
1960(33rd),1960,33,best_picture,Best Picture,,The Sundowners,FALSE,,
1961(34th),1961,34,best_picture,Best Picture,,West Side Story,TRUE,,
1961(34th),1961,34,best_picture,Best Picture,,Fanny,FALSE,,
1961(34th),1961,34,best_picture,Best Picture,,The Guns of Navarone,FALSE,,
1961(34th),1961,34,best_picture,Best Picture,,The Hustler,FALSE,,
1961(34th),1961,34,best_picture,Best Picture,,Judgment at Nuremberg,FALSE,,
1962(35th),1962,35,best_picture,Best Picture,,Lawrence of Arabia,TRUE,,
1962(35th),1962,35,best_picture,Best Picture,,The Longest Day,FALSE,,
1962(35th),1962,35,best_picture,Best Picture,,The Music Man,FALSE,,
1962(35th),1962,35,best_picture,Best Picture,,Mutiny on the Bounty,FALSE,,
1962(35th),1962,35,best_picture,Best Picture,,To Kill a Mockingbird,FALSE,,
1963(36th),1963,36,best_picture,Best Picture,,Tom Jones,TRUE,,
1963(36th),1963,36,best_picture,Best Picture,,America America,FALSE,,
1963(36th),1963,36,best_picture,Best Picture,,Cleopatra,FALSE,,
1963(36th),1963,36,best_picture,Best Picture,,How the West Was Won,FALSE,,
1963(36th),1963,36,best_picture,Best Picture,,Lilies of the Field,FALSE,,
1964(37th),1964,37,best_picture,Best Picture,,My Fair Lady,TRUE,,
1964(37th),1964,37,best_picture,Best Picture,,Becket,FALSE,,
1964(37th),1964,37,best_picture,Best Picture,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,FALSE,,
1964(37th),1964,37,best_picture,Best Picture,,Mary Poppins,FALSE,,
1964(37th),1964,37,best_picture,Best Picture,,Zorba the Greek,FALSE,,
1965(38th),1965,38,best_picture,Best Picture,,The Sound of Music,TRUE,,
1965(38th),1965,38,best_picture,Best Picture,,Darling,FALSE,,
1965(38th),1965,38,best_picture,Best Picture,,Doctor Zhivago,FALSE,,
1965(38th),1965,38,best_picture,Best Picture,,Ship of Fools,FALSE,,
1965(38th),1965,38,best_picture,Best Picture,,A Thousand Clowns,FALSE,,
1966(39th),1966,39,best_picture,Best Picture,,A Man for All Seasons,TRUE,,
1966(39th),1966,39,best_picture,Best Picture,,Alfie,FALSE,,
1966(39th),1966,39,best_picture,Best Picture,,"The Russians Are Coming, the Russians Are Coming",FALSE,,
1966(39th),1966,39,best_picture,Best Picture,,The Sand Pebbles,FALSE,,
1966(39th),1966,39,best_picture,Best Picture,,Who's Afraid of Virginia Woolf?,FALSE,,
1967(40th),1967,40,best_picture,Best Picture,,In the Heat of the Night,TRUE,,
1967(40th),1967,40,best_picture,Best Picture,,Bonnie and Clyde,FALSE,,
1967(40th),1967,40,best_picture,Best Picture,,Doctor Dolittle,FALSE,,
1967(40th),1967,40,best_picture,Best Picture,,The Graduate,FALSE,,
1967(40th),1967,40,best_picture,Best Picture,,Guess Who's Coming to Dinner,FALSE,,
1968(41st),1968,41,best_picture,Best Picture,,Oliver!,TRUE,,
1968(41st),1968,41,best_picture,Best Picture,,Funny Girl,FALSE,,
1968(41st),1968,41,best_picture,Best Picture,,The Lion in Winter,FALSE,,
1968(41st),1968,41,best_picture,Best Picture,,"Rachel, Rachel",FALSE,,
1968(41st),1968,41,best_picture,Best Picture,,Romeo and Juliet,FALSE,,
1969(42nd),1969,42,best_picture,Best Picture,,Midnight Cowboy,TRUE,,
1969(42nd),1969,42,best_picture,Best Picture,,Anne of the Thousand Days,FALSE,,
1969(42nd),1969,42,best_picture,Best Picture,,Butch Cassidy and the Sundance Kid,FALSE,,
1969(42nd),1969,42,best_picture,Best Picture,,"Hello, Dolly!",FALSE,,
1969(42nd),1969,42,best_picture,Best Picture,,Z,FALSE,,
1970(43rd),1970,43,best_picture,Best Picture,,Patton,TRUE,,
1970(43rd),1970,43,best_picture,Best Picture,,Airport,FALSE,,
1970(43rd),1970,43,best_picture,Best Picture,,Five Easy Pieces,FALSE,,
1970(43rd),1970,43,best_picture,Best Picture,,Love Story,FALSE,,
1970(43rd),1970,43,best_picture,Best Picture,,MASH,FALSE,,
1971(44th),1971,44,best_picture,Best Picture,,The French Connection,TRUE,,
1971(44th),1971,44,best_picture,Best Picture,,A Clockwork Orange,FALSE,,
1971(44th),1971,44,best_picture,Best Picture,,Fiddler on the Roof,FALSE,,
1971(44th),1971,44,best_picture,Best Picture,,The Last Picture Show,FALSE,,
1971(44th),1971,44,best_picture,Best Picture,,Nicholas and Alexandra,FALSE,,
1972(45th),1972,45,best_picture,Best Picture,,The Godfather,TRUE,,
1972(45th),1972,45,best_picture,Best Picture,,Cabaret,FALSE,,
1972(45th),1972,45,best_picture,Best Picture,,Deliverance,FALSE,,
1972(45th),1972,45,best_picture,Best Picture,,The Emigrants,FALSE,,
1972(45th),1972,45,best_picture,Best Picture,,Sounder,FALSE,,
1973(46th),1973,46,best_picture,Best Picture,,The Sting,TRUE,,
1973(46th),1973,46,best_picture,Best Picture,,American Graffiti,FALSE,,
1973(46th),1973,46,best_picture,Best Picture,,Cries and Whispers,FALSE,,
1973(46th),1973,46,best_picture,Best Picture,,The Exorcist,FALSE,,
1973(46th),1973,46,best_picture,Best Picture,,A Touch of Class,FALSE,,
1974(47th),1974,47,best_picture,Best Picture,,The Godfather Part II,TRUE,,
1974(47th),1974,47,best_picture,Best Picture,,Chinatown,FALSE,,
1974(47th),1974,47,best_picture,Best Picture,,The Conversation,FALSE,,
1974(47th),1974,47,best_picture,Best Picture,,Lenny,FALSE,,
1974(47th),1974,47,best_picture,Best Picture,,The Towering Inferno,FALSE,,
1975(48th),1975,48,best_picture,Best Picture,,One Flew Over the Cuckoo's Nest,TRUE,,
1975(48th),1975,48,best_picture,Best Picture,,Barry Lyndon,FALSE,,
1975(48th),1975,48,best_picture,Best Picture,,Dog Day Afternoon,FALSE,,
1975(48th),1975,48,best_picture,Best Picture,,Jaws,FALSE,,
1975(48th),1975,48,best_picture,Best Picture,,Nashville,FALSE,,
1976(49th),1976,49,best_picture,Best Picture,,Rocky,TRUE,,
1976(49th),1976,49,best_picture,Best Picture,,All the President's Men,FALSE,,
1976(49th),1976,49,best_picture,Best Picture,,Bound for Glory,FALSE,,
1976(49th),1976,49,best_picture,Best Picture,,Network,FALSE,,
1976(49th),1976,49,best_picture,Best Picture,,Taxi Driver,FALSE,,
1977(50th),1977,50,best_picture,Best Picture,,Annie Hall,TRUE,,
1977(50th),1977,50,best_picture,Best Picture,,The Goodbye Girl,FALSE,,
1977(50th),1977,50,best_picture,Best Picture,,Julia,FALSE,,
1977(50th),1977,50,best_picture,Best Picture,,Star Wars,FALSE,,
1977(50th),1977,50,best_picture,Best Picture,,The Turning Point,FALSE,,
1978(51st),1978,51,best_picture,Best Picture,,The Deer Hunter,TRUE,,
1978(51st),1978,51,best_picture,Best Picture,,Coming Home,FALSE,,
